,위      치,아파트명,동수,층수,세대수,인구수,건축 연도,lat,lng,연식,score
309,안심로16길29,경남모직안아주,5,15,412,1151,2009,35.865492100000004,128.6943178,11,20
310,안심로16길45,율하휴먼사아6단지,12,15,808,1776,2008,35.864507,128.694792,12,20
311,안심로16길71,율하선수촌2단지,15,15,652,1834,2011,35.8617025,128.694257,9,10
312,안심로22길3,안심주공1단지,17,6,864,2805,1994,35.866217299999995,128.6979638,26,30
313,안심로22길55,율하휴먼시아7단지,13,15,712,1766,2008,35.8643691,128.69758000000002,12,20
314,안심로22길75,율하휴먼시아8단지,7,15,253,735,2009,35.8638808,128.6997227,11,20
315,안심로22길76,율하휴먼시아9단지,10,15,332,972,2009,35.862635100000006,128.6998845,11,20
316,안심로41길21,보성동원타운,6,3,174,390,1989,35.868188599999996,128.707338,31,40
317,안심로41길46,팔공 스카이빌,1,10,19,71,2002,35.8702274,128.7088632,18,20
318,안심로41길63,신기 뉴파크빌,1,10,15,42,2016,35.871756,128.7087107,4,10
319,안심로49길103,하이넷 시티,3,11,44,154,2002,35.8704855,128.7103305,18,20
320,안심로49길111,장원 하이파크,1,8,12,34,2015,35.86831340000001,128.7109528,5,10
321,안심로73길12-4,각산역 더뉴클래스,1,9,83,350,2012,35.869367,128.7261566,8,10
322,안심로73길22,롯데캐슬레전드,4,23,619,2167,2007,35.8702298,128.7259751,13,20
323,용계로2길4,대영타운,1,9,16,45,2016,35.875519700000005,128.69562870000001,4,10
324,율하동로19,율하휴먼시아 11단지,12,15,486,1412,2009,35.8611873,128.6994676,11,20
325,율하동로67,안심주공 2단지,11,5,340,1362,1997,35.865343599999996,128.6997256,23,30
326,신암남로27길46-1,월성주택,1,6,11,38,2002,35.88357209999999,128.6296013,18,20
327,신암남로28길16,에스지 펠리체,1,11,36,101,2015,35.8835429,128.6330453,5,10
328,신암남로28길40,길원탑빌,1,10,18,63,2002,35.882866799999995,128.6322793,18,20
329,신암남로28길45,이스트 캐슬,1,9,16,63,2000,35.8832412,128.6320375,20,30
330,신암남로28길65,청솔그린타운,1,9,16,60,2003,35.8840292,128.6326651,17,20
331,신암남로28길82,뉴그린 스카이,1,10,16,45,2017,35.88436110000001,128.6334796,3,10
332,신암남로28길80-8,드림 팔레스,1,8,18,68,2003,35.883757700000004,128.63339059999998,17,20
333,신암남로30길46-1,로얄이스트2차  201동,1,10,18,68,2003,35.8831585,128.63353859999998,17,20
334,신암남로30길46-3,로얄이스트2차  202동,1,10,18,68,2003,35.88299179999999,128.63370120000002,17,20
335,신암로132,신흥,1,5,38,141,1978,35.880841700000005,128.6138221,42,40
336,신암로12길7,양지,1,5,35,127,1979,35.87672209999999,128.607727,41,40
337,신암로12길13,신암동 호창프레시앙101동,1,12,22,62,2017,35.8766346,128.608104,3,10
338,신암로16길16,신천가람타운,9,20,1376,5504,1997,35.876662100000004,128.6099691,23,30
339,신암로16길22,한전사원,2,4,40,150,1991,35.8768176,128.6105916,29,30
340,신암로16길25,신천자이아파트,10,28,854,2391,2013,35.877146,128.6108464,7,10
341,신암로20길39,신암 청아람,7,24,665,2031,2009,35.8790132,128.6127071,11,20
342,신암북로77,반도,1,5,40,167,1980,35.8879649,128.6237624,40,40
343,신암북로101,큰고개 상가,1,3,36,125,1984,35.88862329999999,128.6264591,36,40
344,신암북로7길59,밀레니엄,1,6,17,67,2000,35.889168,128.6185716,20,30
345,신암북로7길60,청운,1,6,17,67,2000,35.88934520000001,128.6188089,20,30
346,신암북로11길6,금오,1,4,32,157,1981,35.88767070000001,128.6226215,39,40
347,신평로76-7,동선타운,1,6,19,67,2002,35.878264,128.6780044,18,20
348,아양로20,우남,1,5,40,139,1980,35.880945399999995,128.6164554,40,40
349,아양로124,큰고개 웰그린,1,15,114,230,2008,35.88448899999999,128.62730929999998,12,20
350,아양로146,삼승 타워빌,1,10,32,122,2003,35.88525080000001,128.6289943,17,20
351,율하동로73,안심주공 4단지,6,5,194,814,2003,35.866174799999996,128.700147,17,20
352,율하동로76,안심주공 3단지,17,6,984,3144,1994,35.8656224,128.7032304,26,30
353,율하동로101,신혼,4,3,102,413,1989,35.86878900000001,128.7016273,31,40
354,율하동로8길16,율하휴먼시아 10단지,16,15,976,2807,2010,35.86057,128.7033186,10,20
355,율하동로20길20,안심타운,9,5,448,1782,1989,35.86747929999999,128.703951,31,40
356,율하동로20길30,모란 2차,5,5,360,1289,1988,35.8673116,128.70535800000002,32,40
357,율하동로20길31,모란 3차,11,5,640,2265,1988,35.868640500000005,128.7052923,32,40
358,율하동로20길40,모란 1차,5,5,320,1131,1987,35.867206200000005,128.70671470000002,33,40
359,율하동로24길14,천일연립,10,3,120,648,1989,35.8688675,128.7037706,31,40
360,율하동로27길16,율하 아이리스,1,10,17,47,2013,35.8721934,128.7009884,7,10
361,율하동로28길54,신기 메디오스,1,12,73,292,2004,35.87078579999999,128.70846840000002,16,20
362,율하서로23,율하 롯데캐슬 TOP CLASS,6,15,447,1252,2015,35.8639368,128.6907143,5,10
363,율하서로59,율하휴먼시아5단지,12,15,860,1936,2008,35.8640922,128.6920047,12,20
364,율하서로85,율하선수촌1단지,10,15,528,1061,2011,35.8618101,128.6904369,9,10
365,이노밸리로29길34,대구혁신도시 서한이다음2차,8,18,429,1202,2015,35.8832975,128.7041013,5,10
366,이노밸리로29길56,대구혁신도시 서한이다음,9,18,479,1342,2015,35.8832975,128.7041013,5,10
367,입석로26,송백파크,1,10,18,51,2016,35.89147620000001,128.6501235,4,10
368,입석로30,리엔파크 101동,1,10,16,45,2016,35.89147620000001,128.6501235,4,10
369,입석로34,리엔파크 102동,1,10,16,45,2016,35.8742594,128.6327178,4,10
370,장등로8-5,세명,1,5,20,84,1973,35.8681946,128.62394740000002,47,40
371,장등로12,동양상가,1,4,113,462,1977,35.86835,128.62405049999998,43,40
372,장등로21,　,1,5,20,61,2012,35.86927070000001,128.62307990000002,8,10
373,장등로25,예성 하이츠,1,11,19,72,2003,35.869784100000004,128.62315700000002,17,20
374,장등로28,동양,1,5,46,179,1979,35.8697394,128.6237801,41,40
375,장등로29,녹원 하이츠,1,12,20,56,2015,35.8701644,128.6231722,5,10
376,팔공로519-1,팔공팔레스 201동,1,10,19,76,2004,35.94439129999999,128.6718766,16,20
377,팔공로529-9,팔공팔레스 202동,1,7,14,56,2004,35.94439129999999,128.6718766,16,20
378,팔공로529-13,팔공팔레스 B동,1,10,19,64,2002,35.94439129999999,128.6718766,18,20
379,팔공로529-15,팔공팔레스 A동,1,10,19,67,2002,35.94439129999999,128.6718766,18,20
380,팔공로24길131,도동청구맨션,1,12,96,384,1997,35.909483200000004,128.6485356,23,30
381,팔공로25길46,청호,2,6,120,476,1990,35.9113915,128.6360216,30,0
382,팔공로26길37,불로은빛,2,5,70,378,1988,35.9100198,128.64495259999998,32,40
383,팔공로26길49,에덴공항 3차,3,6,237,1279,1990,35.91036870000001,128.6467824,30,0
384,팔공로27길4,팔공해피타운,1,9,14,40,2016,35.9110794,128.6375868,4,10
385,팔공로27길5-6,예종그랜드파크,1,7,16,45,2016,35.910715100000004,128.6399925,4,10
386,팔공로29길3-1,효성 아파트,1,6,15,57,2003,35.9114973,128.6405317,17,20
387,팔공로29길10,에덴공항 1차,4,5,250,1003,1988,35.912476399999996,128.6394671,32,40
388,팔공로31길14,외기,1,3,30,119,1983,35.9135664,128.6395745,37,40
389,팔공로31길20,한국통신사원,1,5,30,118,1990,35.913288200000004,128.639015,30,0
390,팔공로33길10,에덴공항 2차,4,5,220,883,1988,35.914308399999996,128.6395306,32,40
391,팔공로33길19,평광현대 2차,2,5,52,280,1989,35.9136765,128.63904250000002,31,40
392,팔공로37길33,평광현대 1차,4,5,130,562,1988,35.915317200000004,128.6391487,32,40
393,팔공로51길10,이시아폴리스 더샵3차,21,22,1686,4720,2013,35.922247600000006,128.6368258,7,10
394,팔공로53길 10,이시아폴리스더샵 1차,8,25,652,1820,2012,35.9102338,128.6418632,8,10
395,팔공로53길40,이시아폴리스더샵 4차 ,9,25,774,2167,2014,35.9184609,128.6370882,6,10
396,팔공로101길55,팔공보성 2차,6,17,748,2725,1995,35.9406605,128.6426179,25,30
397,해동로54,팔공,8,5,290,1176,1986,35.8933718,128.6368312,34,40
398,해동로170,신성강변마을,1,11,19,47,2001,35.8870624,128.6476649,19,20
399,해동로174,신성강변마을,1,11,19,53,2001,35.8869385,128.6479176,19,20
400,해동로177,동촌 드림파크아파트,1,12,29,81,2018,35.887143200000004,128.6485517,2,10
401,장등로30,동부,1,6,36,132,1977,35.870107700000005,128.62383290000002,43,40
402,장등로36-9,대창 월드뷰,1,10,14,53,2003,35.8705821,128.624645,17,20
403,장등로42,신라,1,5,47,200,1978,35.8711536,128.6241157,42,40
404,장등로45,수 명가,1,10,16,45,2015,35.871536400000004,128.6234797,5,10
405,장등로46,오성파크 2차,1,19,62,174,2017,35.8714708,128.6241315,3,10
406,장등로56,벽산e-솔렌스힐,1,27,187,655,2007,35.872207700000004,128.624207,13,20
407,장등로82,신천 센스빌,1,10,32,121,2003,35.87495699999999,128.6239783,17,20
408,초례로50,대구혁신도시 서한이다음 4차,7,20,244,684,2016,35.871435399999996,128.60144499999998,4,10
409,초례로66,대구신서혁신LH천년나무  13단지,3,10,340,952,2016,35.871435399999996,128.60144499999998,4,10
410,초례로16길3,대구신서혁신LH천년나무  14단지,2,10,178,499,2016,35.8260564,128.5453311,4,10
411,큰고개로23,신암보성,9,5,535,2471,1985,35.8862253,128.6241342,35,40
412,큰고개로54,신암파크타운,1,10,18,68,2003,35.889422700000004,128.62472979999998,17,20
413,큰고개로60,유한,1,5,40,167,1985,35.88977879999999,128.62471259999998,35,40
414,파계로46,태왕 그린힐즈,7,17,462,1848,1997,35.9393125,128.6395203,23,30
415,파계로71,팔공3차 보성타운,9,18,650,1900,2001,35.9403564,128.6366005,19,20
416,파계로6길30,노블 하이츠,1,8,11,35,2007,35.939570700000004,128.6407947,13,20
417,파계로6길30,지묘 왕산타운,5,15,215,864,1997,35.939570700000004,128.6407947,23,30
418,파계로22길7,화성명산,2,17,218,731,1994,35.9440993,128.63816229999998,26,30
419,파계로22길33,화성 빌라트,3,12,105,411,1995,35.942085999999996,128.63999040000002,25,30
420,팔공로260,협성휴포레 이시아폴리스,11,18,599,1677,2018,35.9572618,128.7218139,2,10
421,팔공로274,이시아폴리스 더샵2차,11,18,750,2100,2013,35.94439129999999,128.6718766,7,10
422,팔공로322-5,봉무청구새들마을,4,20,347,1353,2000,35.94439129999999,128.6718766,20,30
423,팔공로489,팔공보성 1차,6,17,727,2336,1994,35.94439129999999,128.6718766,26,30
424,팔공로519,그린파크,1,6,19,76,2004,35.94439129999999,128.6718766,16,20
425,해동로191-2,리버 파크빌,1,9,18,63,2002,35.8865032,128.65006499999998,18,20
426,해동로214,강가에,1,12,48,168,2006,35.88506160000001,128.65181090000002,14,20
427,해동로220,리버파크,1,11,19,69,2002,35.88482570000001,128.65226189999998,18,20
428,해동로226,제네스빌,1,11,19,64,2002,35.884460100000005,128.65303980000002,18,20
429,해동로230,강변 아이파크,1,15,28,79,2015,35.8926345,128.6418185,5,10
430,해동로235,동선 골든타운,1,10,36,137,2003,35.8845347,128.6540604,17,20
431,해동로254,금사리 하이빌,2,15,289,820,2003,35.8834089,128.6557291,17,20
432,해동로2길37,부민 스위트빌,1,15,186,596,2002,35.896161299999996,128.63582,18,20
433,해동로5길18,강산,3,5,90,286,1991,35.8947541,128.64011440000002,29,30
434,해동로6길37,제림 빌리지,1,12,160,640,1995,35.8966374,128.6342442,25,30
435,해동로7길57,월성공항,1,5,39,152,2000,35.894501,128.64026189999998,20,30
436,해동로7길66,공항2차 월성,1,13,48,168,2002,35.8946663,128.6411959,18,20
437,혁신대로443,대구혁신도시 서한이다음 3차,6,15,380,1064,2016,35.8750034,128.7463646,4,10
438,혁신대로450,대구혁신센텀힐즈,8,20,822,2199,2018,35.873782,128.74653759999998,2,10
439,호반길79,동선 그린파크,1,6,15,57,2003,35.87787120000001,128.66166270000002,17,20
440,화랑로31,한남,1,4,28,95,1981,35.8693998,128.63150339999999,39,40
441,화랑로45,태양,1,5,20,61,1979,35.870349299999994,128.63245220000002,41,40
442,화랑로55,동산,1,4,57,197,1977,35.8711314,128.6330044,43,40
443,화랑로123,유림,1,5,71,349,1978,35.8737859,128.6397929,42,40
444,화랑로159,아림,1,4,46,219,1980,35.87593580000001,128.6429541,40,40
445,화랑로167,한남,1,5,49,214,1979,35.8762128,128.6435588,41,40
446,화랑로197,우왕,4,5,90,483,1979,35.8776513,128.64658500000002,41,40
447,화랑로407,방촌우방,3,6,150,536,1992,35.877457299999996,128.6680382,28,30
448,화랑로451,해들목 마을,1,7,18,68,2003,35.8760531,128.673517,17,20
449,화랑로3길22,코오롱,6,5,197,818,1976,35.869667,128.63056540000002,44,40
450,화랑로11길26,코스모스,6,5,186,760,1981,35.8727459,128.6309176,39,40
451,화랑로11길45,삼화,1,5,40,156,1982,35.8736573,128.630525,38,40
452,화랑로11길51,삼한,3,4,69,239,1975,35.873893599999995,128.6304937,45,40
453,화랑로11길66,동아,4,4,138,539,1977,35.8744818,128.630742,43,40
454,화랑로11길78,동부광명,4,5,200,890,1980,35.8739037,128.6316654,40,40
455,화랑로25길11,우창,2,4,33,152,1979,35.8751969,128.6402106,41,40
456,화랑로25길17,용림,1,5,49,269,1979,35.875731,128.64012079999998,41,40
457,화랑로25길20,동방,1,5,38,189,1981,35.8758169,128.640921,39,40
458,화랑로25길23,효목 하이츠,1,11,18,68,2014,35.876073100000006,128.6403561,6,10
459,화랑로25길29,성림,1,5,49,231,1980,35.876554799999994,128.6404574,40,40
460,화랑로25길35,우일,1,5,49,253,1980,35.8772454,128.64076310000002,40,40
461,화랑로25길39,우리 팰리스,1,14,24,68,2015,35.8775671,128.6409318,5,10
462,화랑로25길43,럭키 2차,1,5,49,236,1980,35.877746200000004,128.6411658,40,40
463,화랑로25길55,초원가,1,5,59,220,1980,35.8787223,128.6421726,40,40
464,화랑로25길57,대창 월드빌,1,9,19,50,2001,35.878792600000004,128.6423493,19,20
465,화랑로25길64-2,명성,2,4,66,321,1981,35.8783842,128.6430393,39,40
466,화랑로29길51,효목동서빌라트,1,5,19,66,1997,35.8770471,128.6417759,23,30
467,화랑로37길61,공진,2,4,59,230,1979,35.8796049,128.6441577,41,40
468,화랑로37길89,반도,1,4,40,179,1980,35.880667200000005,128.6435406,40,40
469,화랑로73길36,방촌청구,3,6,126,501,1992,35.8794466,128.66314540000002,28,30
470,화랑로73길48,경북금성,6,4,144,626,1980,35.880157399999995,128.6618921,40,40
471,화랑로75길6,방촌청구제네스,1,14,130,455,2006,35.8777721,128.666868,14,20
472,화랑로80길3,우방강촌하이츠,1,11,23,63,1997,35.8759511,128.66871319999998,23,30
473,화랑로80길8,우방강촌마을,13,14,1709,4635,1996,35.8761299,128.6660569,24,30
474,화랑로80길9,우방강촌 2차,4,15,420,1470,1998,35.8757245,128.6702307,22,30
475,화랑로88길30,강촌강남보성,3,15,330,1320,1997,35.874816700000004,128.67011010000002,23,30
476,화랑로88길48,강촌 그린빌,1,8,15,49,2002,35.874642,128.66763799999998,18,20
477,화랑로91길7,현대방촌맨션,3,9,238,963,1993,35.8767619,128.6736127,27,30
478,화랑로91길8,은하,2,6,118,480,1990,35.87623189999999,128.6745795,30,0
479,화랑로100길17,강변동서마을,9,15,789,2264,1999,35.873334,128.67941090000002,21,30
480,효동로32,레이크힐,1,10,18,51,2015,35.8809696,128.6476585,5,10
481,효동로46,효목우방,1,7,49,167,1995,35.8816526,128.64652560000002,25,30
482,효동로108,동촌강나루타운,6,14,421,1642,2000,35.8859966,128.6430465,20,30
483,효동로111,아양,1,5,50,255,1980,35.885901399999995,128.641473,40,40
484,효동로15길6,우성,1,4,40,191,1978,35.88336049999999,128.64299979999998,42,40
485,효동로15길13,효목상가,1,4,25,99,1980,35.8829095,128.6427347,40,40
486,효동로15길25,비둘기,1,5,60,241,1980,35.882003600000004,128.6412267,40,40
487,효동로15길33,삼삼,1,5,60,200,1980,35.8820717,128.64045420000002,40,40
488,효목로46,동명,1,5,36,208,1980,35.8771518,128.6400547,40,40
489,효목로47,DH 아인스,1,13,22,62,2016,35.87753800000001,128.6398064,4,10
490,효목로52,멤피스빌,1,11,35,133,2003,35.877683000000005,128.6405119,17,20
491,효목로54,여유로운家 101동,1,10,16,45,2014,35.8777727,128.6407585,6,10
492,효목로54-1,여유로운家 102동,1,10,17,45,2014,35.8777727,128.6407585,6,10
493,효목로64,럭키 1차,1,5,55,268,1980,35.8783799,128.64114990000002,40,40
494,효목로66,삼일,1,5,56,261,1980,35.878978000000004,128.6415479,40,40
495,효목로70,럭키 3차,1,5,49,252,1981,35.87923189999999,128.6417758,39,40
496,효목로111,동백,1,5,55,282,1981,35.8821186,128.64398870000002,39,40
497,효목로9길72,계림,1,5,27,121,1988,35.8783968,128.63524280000001,32,40
498,효신로17,신천보성,2,5,101,352,1982,35.8736148,128.6339865,38,40
499,효신로26,효목우방,1,5,31,151,1980,35.87443409999999,128.6348302,40,40
500,효신로45,신천경북,2,4,56,209,1983,35.875792600000004,128.6330846,37,40
501,효신로84-9,철도관사,1,5,21,84,1985,35.8789432,128.6316113,35,40
502,효신로8길54,초원나,1,5,25,133,1980,35.8775815,128.6356903,40,40
503,효신로16길27,영진 프라임,1,11,19,72,2003,35.8788786,128.632417,17,20
504,효신로16길31-12,동대구센텀팰리스,1,10,16,42,2016,35.8792915,128.6332542,4,10
505,효신로16길80,청솔  103동,1,10,20,72,2003,35.879565899999996,128.63471940000002,17,20
506,효신로16길88,청솔  102동,1,10,19,68,2003,35.8796834,128.6349983,17,20
507,효신로16길104,삼부 스위트빌,1,8,16,50,2002,35.88052980000001,128.6351546,18,20
508,효신로16길116,청솔 하이츠,1,8,16,56,2002,35.880595899999996,128.6354298,18,20
509,고성로13,반    도,1,5,50,186,1981,35.8880163,128.5702676,39,40
510,고성로22,수정맨션,1,9,54,194,1986,35.88709190000001,128.5703972,34,40
511,국채보상로34길12,중리 롯데캐슬,21,20,1968,4000,2008,35.867153200000004,128.5480703,12,20
512,국채보상로34길47,중리에덴,2,5,50,178,1989,35.8650324,128.55062009999997,31,40
